SECCODE,SECNAME,TDATE,MINTIME,STARTPRC,HIGHPRC,LOWPRC,ENDPRC,MINTQ,MINTM,UNIX,MARKET
399300,CSI300 ,20180403,1500,3866.587,3867.949,3860.981,3862.48,726620800,10067051823,1.52E+12,SZSE
399300,CSI300 ,20180404,1500,3859.045,3859.081,3852.707,3854.863,913536500,12011019600,1.52E+12,SZSE
399300,CSI300 ,20180409,1500,3840.513,3853.716,3840.513,3852.929,709649400,9209540534,1.52E+12,SZSE
399300,CSI300 ,20180410,1500,3916.331,3927.421,3916.143,3927.173,1182670200,14568252478,1.52E+12,SZSE
399300,CSI300 ,20180411,1500,3934.322,3938.547,3932.988,3938.343,688654300,8764992292,1.52E+12,SZSE
399300,CSI300 ,20180412,1500,3896.808,3901.038,3896.336,3898.635,697249600,8865152002,1.52E+12,SZSE
399300,CSI300 ,20180413,1500,3874.524,3875.201,3870.907,3871.144,595809600,7810472185,1.52E+12,SZSE
399300,CSI300 ,20180416,1500,3807.168,3813.363,3804.571,3808.863,823934600,11135868511,1.52E+12,SZSE
399300,CSI300 ,20180417,1500,3758.737,3758.737,3745.5,3748.641,924222100,12492162694,1.52E+12,SZSE
399300,CSI300 ,20180418,1500,3769.65,3769.871,3765.554,3766.282,683923900,9018322242,1.52E+12,SZSE
399300,CSI300 ,20180419,1500,3806.035,3812.057,3806.035,3811.843,659903600,8729737858,1.52E+12,SZSE
399300,CSI300 ,20180420,1500,3759.262,3765.724,3754.277,3760.854,1326117400,14664090734,1.52E+12,SZSE
399300,CSI300 ,20180423,1500,3760.466,3766.83,3760.462,3766.326,652446900,8292472133,1.52E+12,SZSE
399300,CSI300 ,20180424,1500,3832.636,3843.489,3832.397,3843.489,793116100,10061723497,1.52E+12,SZSE
399300,CSI300 ,20180425,1500,3822.64,3829.016,3821.373,3828.702,618550600,8087455667,1.52E+12,SZSE
399300,CSI300 ,20180426,1500,3750.241,3756.448,3746.758,3755.494,1198733300,14334883665,1.52E+12,SZSE
399300,CSI300 ,20180427,1500,3759.736,3760.275,3755.858,3756.877,733693300,10404229388,1.52E+12,SZSE
399300,CSI300 ,20180502,1500,3761.835,3764.123,3761.533,3763.646,593924100,8168413531,1.53E+12,SZSE
399300,CSI300 ,20180503,1500,3786.438,3793.556,3785.467,3793,781490800,10425889409,1.53E+12,SZSE
399300,CSI300 ,20180504,1500,3776.339,3779.38,3773.205,3774.598,562174500,7326015234,1.53E+12,SZSE
399300,CSI300 ,20180507,1500,3830.676,3834.549,3830.03,3834.188,734239600,10962758315,1.53E+12,SZSE
399300,CSI300 ,20180508,1500,3875.886,3878.95,3875.784,3878.677,695188800,9599397516,1.53E+12,SZSE
399300,CSI300 ,20180509,1500,3864.567,3871.645,3864.066,3871.615,548714600,7525693885,1.53E+12,SZSE
399300,CSI300 ,20180510,1500,3887.806,3893.622,3887.43,3893.057,720678300,10137315399,1.53E+12,SZSE
399300,CSI300 ,20180511,1500,3878.14,3878.404,3872.011,3872.838,637587100,8509306752,1.53E+12,SZSE
399300,CSI300 ,20180514,1500,3897.139,3909.293,3896.419,3909.293,639230700,9346765528,1.53E+12,SZSE
399300,CSI300 ,20180515,1500,3917.611,3924.343,3917.611,3924.098,759535400,10123379889,1.53E+12,SZSE
399300,CSI300 ,20180516,1500,3896.177,3896.76,3889.37,3892.844,687871500,9545639562,1.53E+12,SZSE
399300,CSI300 ,20180517,1500,3863.843,3864.626,3862.493,3864.051,519610400,7271226540,1.53E+12,SZSE
399300,CSI300 ,20180518,1500,3898.526,3903.064,3897.991,3903.064,807407700,10026137362,1.53E+12,SZSE
399300,CSI300 ,20180521,1500,3914.873,3921.408,3913.737,3921.242,643577200,8262471308,1.53E+12,SZSE
399300,CSI300 ,20180522,1500,3901.369,3906.485,3900.861,3906.208,610108600,7865888420,1.53E+12,SZSE
399300,CSI300 ,20180523,1500,3860.876,3863.202,3854.583,3854.583,758866000,9480919418,1.53E+12,SZSE
399300,CSI300 ,20180524,1500,3827.98,3828.667,3824.864,3827.217,701549500,8685758394,1.53E+12,SZSE
399300,CSI300 ,20180525,1500,3809.414,3817.712,3809.414,3816.498,843717400,9828500501,1.53E+12,SZSE
399300,CSI300 ,20180528,1500,3825.333,3833.345,3824.766,3833.26,562479700,8091953633,1.53E+12,SZSE
399300,CSI300 ,20180529,1500,3804.512,3804.937,3800.675,3804.009,861580500,12627828792,1.53E+12,SZSE
399300,CSI300 ,20180530,1500,3738.112,3738.112,3722.406,3723.372,1111895100,12555530825,1.53E+12,SZSE
399300,CSI300 ,20180531,1500,3790.502,3804.792,3790.292,3802.376,1054804200,13815312449,1.53E+12,SZSE
399300,CSI300 ,20180601,1500,3763.035,3770.993,3763.035,3770.589,541453600,7139043151,1.53E+12,SZSE
399300,CSI300 ,20180604,1500,3804.937,3807.644,3804.403,3807.578,593562500,8108223854,1.53E+12,SZSE
399300,CSI300 ,20180605,1500,3841.57,3845.565,3840.934,3845.316,699387900,9600500498,1.53E+12,SZSE
399300,CSI300 ,20180606,1500,3833.531,3837.981,3833.531,3837.351,567598300,8255815969,1.53E+12,SZSE
399300,CSI300 ,20180607,1500,3832.457,3832.457,3828.932,3831.013,621546800,8476374126,1.53E+12,SZSE
399300,CSI300 ,20180608,1500,3770.901,3780.191,3770.901,3779.616,825519100,10427086242,1.53E+12,SZSE
399300,CSI300 ,20180611,1500,3768.164,3779.982,3767.086,3779.982,624857400,8671206108,1.53E+12,SZSE
399300,CSI300 ,20180612,1500,3829.561,3830.469,3824.374,3825.953,678154200,10081211595,1.53E+12,SZSE
399300,CSI300 ,20180613,1500,3785.636,3788.689,3782.609,3788.339,795229400,9898926237,1.53E+12,SZSE
399300,CSI300 ,20180614,1500,3777.433,3777.661,3772.24,3773.366,701941500,8469312716,1.53E+12,SZSE
399300,CSI300 ,20180615,1500,3753.978,3756.776,3752.502,3753.434,801253800,10052124827,1.53E+12,SZSE
399300,CSI300 ,20180619,1500,3614.32,3623.239,3613.003,3621.117,1666700100,19210095107,1.53E+12,SZSE
399300,CSI300 ,20180620,1500,3637.221,3637.284,3634.807,3635.444,627334700,7652227971,1.53E+12,SZSE
399300,CSI300 ,20180621,1500,3597.442,3598.417,3589.624,3592.965,909524200,10458455003,1.53E+12,SZSE
399300,CSI300 ,20180622,1500,3606.177,3609.075,3603.429,3608.905,626775100,7589601226,1.53E+12,SZSE
399300,CSI300 ,20180625,1500,3571.53,3571.943,3559.512,3560.478,741534100,9748600047,1.53E+12,SZSE
399300,CSI300 ,20180626,1500,3511.561,3531.111,3509.47,3531.111,710113000,8140646861,1.53E+12,SZSE
399300,CSI300 ,20180627,1500,3453.28,3459.542,3447.213,3459.262,879277000,10718358075,1.53E+12,SZSE
399300,CSI300 ,20180628,1500,3425.449,3425.449,3418.409,3423.526,765738700,9037565042,1.53E+12,SZSE
399300,CSI300 ,20180629,1500,3507.736,3511.477,3507.712,3510.985,689408700,8650868993,1.53E+12,SZSE
399300,CSI300 ,20180702,1500,3384.268,3410.957,3383.73,3407.964,824089200,9363827957,1.53E+12,SZSE
399300,CSI300 ,20180703,1500,3397.37,3409.28,3395.17,3409.28,683913100,8297122582,1.53E+12,SZSE
399300,CSI300 ,20180704,1500,3368.44,3369.242,3363.529,3363.747,598654500,7255168604,1.53E+12,SZSE
399300,CSI300 ,20180705,1500,3335.076,3344.096,3334.946,3342.438,1177449200,11787908768,1.53E+12,SZSE
399300,CSI300 ,20180706,1500,3368.127,3369.018,3361.767,3365.123,623566200,7491370412,1.53E+12,SZSE
399300,CSI300 ,20180709,1500,3456.13,3459.315,3455.825,3459.184,773622100,9842527525,1.53E+12,SZSE
399300,CSI300 ,20180710,1500,3460.919,3467.571,3460.694,3467.516,577794400,7444250681,1.53E+12,SZSE
399300,CSI300 ,20180711,1500,3402.536,3409.437,3402.536,3407.53,521873400,6344706019,1.53E+12,SZSE
399300,CSI300 ,20180712,1500,3485.841,3486.099,3479.938,3481.056,676670100,8579427699,1.53E+12,SZSE
399300,CSI300 ,20180713,1500,3492.146,3494.249,3491.61,3492.69,568442800,7870028430,1.53E+12,SZSE
399300,CSI300 ,20180716,1500,3466.219,3472.481,3466.219,3472.086,481391600,6171954110,1.53E+12,SZSE
399300,CSI300 ,20180717,1500,3444.127,3449.731,3444.127,3449.377,484507300,6807201895,1.53E+12,SZSE
399300,CSI300 ,20180718,1500,3439.536,3439.871,3430.278,3431.323,580298200,7286901673,1.53E+12,SZSE
399300,CSI300 ,20180719,1500,3420.598,3428.968,3420.162,3428.343,515398000,6434956354,1.53E+12,SZSE
399300,CSI300 ,20180720,1500,3487.008,3493.008,3486.255,3492.894,789885000,9367463860,1.53E+12,SZSE
399300,CSI300 ,20180723,1500,3520.872,3527.254,3520.855,3525.75,943391600,10544961044,1.53E+12,SZSE
399300,CSI300 ,20180724,1500,3584.726,3584.726,3579.898,3581.706,963657000,10938055163,1.53E+12,SZSE
399300,CSI300 ,20180725,1500,3575.072,3578.166,3573.222,3577.752,744606000,8395644458,1.53E+12,SZSE
399300,CSI300 ,20180726,1500,3536.412,3536.765,3533.16,3536.246,618483200,7339172129,1.53E+12,SZSE
399300,CSI300 ,20180727,1500,3523.551,3523.895,3517.953,3521.227,616057300,6611759786,1.53E+12,SZSE
399300,CSI300 ,20180730,1500,3490.816,3515.55,3489.707,3515.079,747144400,8438085112,1.53E+12,SZSE
399300,CSI300 ,20180731,1500,3514.222,3517.887,3513.84,3517.657,534730300,6219254221,1.53E+12,SZSE
399300,CSI300 ,20180801,1500,3457.389,3459.197,3446.777,3447.388,894482300,10058643364,1.53E+12,SZSE
399300,CSI300 ,20180802,1500,3370.33,3375.132,3369.009,3370.958,756300400,8593844048,1.53E+12,SZSE
399300,CSI300 ,20180803,1500,3328.43,3328.788,3315.201,3315.284,759695100,9219215960,1.53E+12,SZSE
399300,CSI300 ,20180806,1500,3280.295,3280.683,3272.197,3273.273,520665100,6070511482,1.53E+12,SZSE
399300,CSI300 ,20180807,1500,3358.786,3368.87,3358.353,3368.87,953987700,10308438819,1.53E+12,SZSE
399300,CSI300 ,20180808,1500,3320.099,3320.276,3311.875,3314.508,662946600,7419960800,1.53E+12,SZSE
399300,CSI300 ,20180809,1500,3401.632,3401.632,3396.142,3397.53,651567500,7563020693,1.53E+12,SZSE
399300,CSI300 ,20180810,1500,3406.11,3407.211,3403.045,3405.019,573091700,6745756397,1.53E+12,SZSE
399300,CSI300 ,20180813,1500,3388.001,3390.97,3385.628,3390.344,625417300,6744075439,1.53E+12,SZSE
399300,CSI300 ,20180814,1500,3373.906,3375.017,3369.848,3372.914,494281200,5915965396,1.53E+12,SZSE
399300,CSI300 ,20180815,1500,3296.631,3296.901,3288.709,3291.976,659245100,7463900221,1.53E+12,SZSE
399300,CSI300 ,20180816,1500,3282.638,3282.638,3273.343,3276.728,557247500,6777537525,1.53E+12,SZSE
399300,CSI300 ,20180817,1500,3229.679,3232.716,3224.1,3229.62,725214700,8129141492,1.53E+12,SZSE
399300,CSI300 ,20180820,1500,3255.593,3267.25,3255.593,3267.25,655037700,7847517728,1.53E+12,SZSE
399300,CSI300 ,20180821,1500,3328.903,3329.193,3325.539,3326.649,515817100,6795504505,1.53E+12,SZSE
399300,CSI300 ,20180822,1500,3307.532,3308.051,3304.908,3307.955,428473300,5157372389,1.53E+12,SZSE
399300,CSI300 ,20180823,1500,3322.297,3322.297,3318.011,3320.026,395374500,4967233382,1.54E+12,SZSE
399300,CSI300 ,20180824,1500,3324.526,3325.918,3320.913,3325.335,462926700,5393763051,1.54E+12,SZSE
399300,CSI300 ,20180827,1500,3399.617,3406.574,3398.897,3406.574,718850100,9100356274,1.54E+12,SZSE
399300,CSI300 ,20180828,1500,3396.779,3400.805,3395.925,3400.171,520852700,5907839280,1.54E+12,SZSE
399300,CSI300 ,20180829,1500,3382.457,3386.574,3381.744,3386.574,547835800,6539480664,1.54E+12,SZSE
399300,CSI300 ,20180830,1500,3352.601,3355.204,3349.589,3351.094,647868400,7097393903,1.54E+12,SZSE
399300,CSI300 ,20180831,1500,3323.622,3334.504,3322.532,3334.504,879871300,10111748058,1.54E+12,SZSE
399300,CSI300 ,20180903,1500,3321.525,3322.211,3319.944,3321.825,459986600,5585008606,1.54E+12,SZSE
399300,CSI300 ,20180904,1500,3364.397,3364.551,3362.51,3363.898,489808900,6436727902,1.54E+12,SZSE
399300,CSI300 ,20180905,1500,3306.696,3306.696,3298.141,3298.141,705524600,8300679054,1.54E+12,SZSE
399300,CSI300 ,20180906,1500,3264.802,3266.344,3261.323,3262.881,484880700,5578348095,1.54E+12,SZSE
399300,CSI300 ,20180907,1500,3279.59,3279.59,3275.008,3277.644,433110200,5546688885,1.54E+12,SZSE
399300,CSI300 ,20180910,1500,3229.119,3231.066,3228.251,3230.068,511318700,5535354395,1.54E+12,SZSE
399300,CSI300 ,20180911,1500,3218.218,3224.212,3216.314,3224.212,449814800,5148165137,1.54E+12,SZSE
399300,CSI300 ,20180912,1500,3200.101,3204.571,3200.101,3202.025,399484800,4609294097,1.54E+12,SZSE
399300,CSI300 ,20180913,1500,3230.271,3236.566,3230.097,3236.566,645018400,7474018100,1.54E+12,SZSE
399300,CSI300 ,20180914,1500,3238.877,3242.819,3238.45,3242.09,471479700,5405711252,1.54E+12,SZSE
399300,CSI300 ,20180917,1500,3207.901,3208.858,3204.922,3204.922,423810200,4525638306,1.54E+12,SZSE
399300,CSI300 ,20180918,1500,3264.243,3269.952,3263.953,3269.432,667064600,8015208672,1.54E+12,SZSE
399300,CSI300 ,20180919,1500,3316.697,3317.068,3311.099,3312.482,538711500,6478830892,1.54E+12,SZSE
399300,CSI300 ,20180920,1500,3306.231,3310.848,3306.231,3310.126,457411600,5286628165,1.54E+12,SZSE
399300,CSI300 ,20180921,1500,3401.58,3410.486,3401.58,3410.486,1140230100,12295639069,1.54E+12,SZSE
399300,CSI300 ,20180925,1500,3377.216,3379.804,3375.738,3379.804,438102600,4985051565,1.54E+12,SZSE
399300,CSI300 ,20180926,1500,3413.169,3417.519,3411.668,3417.241,563013700,6784582764,1.54E+12,SZSE
399300,CSI300 ,20180927,1500,3403.787,3405.468,3400.258,3403.59,642860900,7527274031,1.54E+12,SZSE
399300,CSI300 ,20180928,1500,3430.865,3438.865,3430.137,3438.865,746632700,8803887850,1.54E+12,SZSE
